filename,width,height,class,xmin,ymin,xmax,ymax
apple_1.jpg,349,349,apple,0.022922636103151862,0.04297994269340974,0.9484240687679083,1.0
apple_10.jpg,1500,1500,apple,0.037333333333333336,0.066,0.942,0.946
apple_11.jpg,652,436,apple,0.3266871165644172,0.07568807339449542,0.7039877300613497,0.591743119266055
apple_11.jpg,652,436,apple,0.0015337423312883436,0.06880733944954129,0.2883435582822086,0.6422018348623854
apple_11.jpg,652,436,apple,0.17791411042944785,0.011467889908256881,0.5168711656441718,0.5045871559633027
apple_12.jpg,450,428,apple,0.09555555555555556,0.04906542056074766,0.7777777777777778,0.8247663551401869
apple_13.jpg,800,800,apple,0.51875,0.32625,0.9,0.70875
apple_13.jpg,800,800,apple,0.13125,0.5325,0.49125,0.86375
apple_13.jpg,800,800,apple,0.2425,0.3625,0.59625,0.68125
apple_14.jpg,960,640,apple,0.33125,0.228125,0.7083333333333334,0.7984375
apple_15.jpg,1400,1046,apple,0.4592857142857143,0.3479923518164436,0.9971428571428571,1.0
apple_16.jpg,333,300,apple,0.042042042042042045,0.14666666666666667,0.8108108108108109,1.0
apple_17.jpg,700,800,apple,0.16142857142857142,0.3225,0.8328571428571429,0.875
apple_18.jpg,610,458,apple,0.2360655737704918,0.29694323144104806,0.7704918032786885,0.8973799126637555
apple_19.jpg,1600,1200,apple,0.09875,0.09666666666666666,0.79,0.9525
apple_2.jpg,250,250,apple,0.148,0.208,0.82,0.888
apple_20.jpg,500,500,apple,0.046,0.11,0.916,0.994
apple_21.jpg,640,426,apple,0.1515625,0.2981220657276995,0.540625,0.8896713615023474
apple_21.jpg,640,426,apple,0.490625,0.26291079812206575,0.928125,0.903755868544601
apple_22.jpg,693,693,apple,0.19624819624819625,0.28715728715728717,0.8210678210678211,0.9062049062049062
apple_23.jpg,500,500,apple,0.294,0.436,0.672,0.824
apple_23.jpg,500,500,apple,0.198,0.262,0.528,0.632
apple_23.jpg,500,500,apple,0.47,0.284,0.808,0.648
apple_24.jpg,1132,1696,apple,0.09717314487632508,0.43042452830188677,0.8065371024734982,0.9145047169811321
apple_24.jpg,1132,1696,apple,0.0008833922261484099,0.0005896226415094339,0.35954063604240283,0.36379716981132076
apple_24.jpg,1132,1696,apple,0.09187279151943463,0.0023584905660377358,0.5512367491166078,0.3284198113207547
apple_25.jpg,350,241,apple,0.47714285714285715,0.12033195020746888,0.9885714285714285,0.8340248962655602
apple_26.jpg,350,241,apple,0.35714285714285715,0.24066390041493776,0.8628571428571429,0.91701244813278
apple_27.jpg,700,350,apple,0.07285714285714286,0.008571428571428572,0.5914285714285714,1.0
apple_28.jpg,300,300,apple,0.08333333333333333,0.14,0.9166666666666666,0.99
apple_29.jpg,250,250,apple,0.172,0.268,0.88,0.936
apple_3.jpg,1000,708,apple,0.584,0.6186440677966102,0.867,1.0
apple_3.jpg,1000,708,apple,0.492,0.19915254237288135,0.74,0.556497175141243
apple_3.jpg,1000,708,apple,0.176,0.2810734463276836,0.49,0.6581920903954802
apple_3.jpg,1000,708,apple,0.367,0.02401129943502825,0.619,0.3389830508474576
apple_3.jpg,1000,708,apple,0.642,0.04943502824858757,0.907,0.3799435028248588
apple_30.jpg,800,800,apple,0.3175,0.20375,0.7275,0.60875
apple_30.jpg,800,800,apple,0.27125,0.56,0.66875,0.89125
apple_30.jpg,800,800,apple,0.75375,0.5875,1.0,0.895
apple_30.jpg,800,800,apple,0.585,0.22375,0.90875,0.58375
apple_30.jpg,800,800,apple,0.00125,0.07875,0.385,0.5175
apple_31.jpg,780,439,apple,0.38974358974358975,0.23917995444191345,0.9910256410256411,1.0
apple_31.jpg,780,439,apple,0.0038461538461538464,0.09111617312072894,0.6089743589743589,1.0
apple_32.jpg,1320,947,apple,0.41893939393939394,0.12671594508975711,0.9333333333333333,0.9165786694825766
apple_33.jpg,800,797,apple,0.11375,0.11543287327478043,0.8875,0.8858218318695107
apple_35.jpg,298,450,apple,0.14429530201342283,0.3,0.7348993288590604,0.72
apple_36.jpg,166,171,apple,0.04819277108433735,0.09941520467836257,0.9337349397590361,0.9415204678362573
apple_37.jpg,389,352,apple,0.09254498714652956,0.13636363636363635,0.8303341902313625,0.9488636363636364
apple_38.jpg,1300,1390,apple,0.02923076923076923,0.13597122302158274,0.7823076923076923,0.8517985611510791
apple_39.jpg,1366,768,apple,0.14348462664714495,0.4127604166666667,0.42093704245973645,0.8671875
apple_4.jpg,351,240,apple,0.4017094017094017,0.14583333333333334,0.8974358974358975,0.875
apple_4.jpg,351,240,apple,0.05128205128205128,0.09166666666666666,0.47863247863247865,0.7916666666666666
apple_40.jpg,620,387,apple,0.3258064516129032,0.09560723514211886,0.7580645161290323,0.8113695090439277
apple_41.jpg,338,287,apple,0.4260355029585799,0.1916376306620209,0.9970414201183432,0.8954703832752613
apple_42.jpg,500,500,apple,0.078,0.11,0.89,0.948
apple_43.jpg,720,720,apple,0.2833333333333333,0.21388888888888888,0.8666666666666667,0.8277777777777777
apple_44.jpg,337,335,apple,0.06231454005934718,0.08059701492537313,0.9465875370919882,0.9402985074626866
apple_45.jpg,602,452,apple,0.05647840531561462,0.21017699115044247,0.5963455149501661,0.9380530973451328
apple_45.jpg,602,452,apple,0.5049833887043189,0.13716814159292035,0.9551495016611296,0.7809734513274337
apple_46.jpg,800,600,apple,0.64375,0.42833333333333334,0.935,0.8733333333333333
apple_46.jpg,800,600,apple,0.42375,0.575,0.7225,0.9483333333333334
apple_46.jpg,800,600,apple,0.0125,0.3983333333333333,0.2675,0.785
apple_46.jpg,800,600,apple,0.24125,0.31833333333333336,0.52875,0.6766666666666666
apple_46.jpg,800,600,apple,0.5525,0.29333333333333333,0.79375,0.545
apple_46.jpg,800,600,apple,0.37625,0.03666666666666667,0.66625,0.36
apple_46.jpg,800,600,apple,0.66875,0.09166666666666666,0.875,0.36666666666666664
apple_47.jpg,960,641,apple,0.05625,0.11232449297971919,0.6291666666666667,0.9734789391575663
apple_47.jpg,960,641,apple,0.46458333333333335,0.12168486739469579,0.9239583333333333,0.8517940717628705
apple_47.jpg,960,641,apple,0.7114583333333333,0.1372854914196568,1.0,0.7597503900156006
apple_48.jpg,960,640,apple,0.13854166666666667,0.2703125,0.5791666666666667,0.9296875
apple_48.jpg,960,640,apple,0.41770833333333335,0.1796875,0.7552083333333334,0.6890625
apple_49.jpg,271,300,apple,0.055350553505535055,0.29,0.940959409594096,0.97
apple_5.jpg,620,350,apple,0.10967741935483871,0.46,0.3016129032258065,0.7885714285714286
apple_5.jpg,620,350,apple,0.33548387096774196,0.5171428571428571,0.5467741935483871,0.8742857142857143
apple_5.jpg,620,350,apple,0.4258064516129032,0.18285714285714286,0.5967741935483871,0.4542857142857143
apple_5.jpg,620,350,apple,0.5338709677419354,0.002857142857142857,0.7516129032258064,0.3
apple_5.jpg,620,350,apple,0.6774193548387096,0.13142857142857142,0.8725806451612903,0.46285714285714286
apple_5.jpg,620,350,apple,0.5225806451612903,0.29714285714285715,0.7064516129032258,0.6028571428571429
apple_50.jpg,300,227,apple,0.49,0.19823788546255505,0.96,0.8898678414096917
apple_50.jpg,300,227,apple,0.15333333333333332,0.1762114537444934,0.49333333333333335,0.6563876651982379
apple_50.jpg,300,227,apple,0.2866666666666667,0.47577092511013214,0.6566666666666666,0.9559471365638766
apple_51.jpg,260,295,apple,0.16538461538461538,0.2305084745762712,0.8807692307692307,0.847457627118644
apple_52.jpg,468,450,apple,0.27564102564102566,0.16,0.5790598290598291,0.4822222222222222
apple_52.jpg,468,450,apple,0.46794871794871795,0.43333333333333335,0.7286324786324786,0.7022222222222222
apple_52.jpg,468,450,apple,0.3888888888888889,0.6911111111111111,0.7136752136752137,0.9666666666666667
apple_52.jpg,468,450,apple,0.002136752136752137,0.4022222222222222,0.35683760683760685,0.7511111111111111
apple_52.jpg,468,450,apple,0.6602564102564102,0.22444444444444445,0.8717948717948718,0.42444444444444446
apple_52.jpg,468,450,apple,0.8055555555555556,0.5511111111111111,0.9636752136752137,0.7177777777777777
apple_52.jpg,468,450,apple,0.8589743589743589,0.1711111111111111,0.9893162393162394,0.30666666666666664
apple_52.jpg,468,450,apple,0.844017094017094,0.3377777777777778,0.9829059829059829,0.4866666666666667
apple_53.jpg,300,261,apple,0.15,0.20306513409961685,0.84,1.0
apple_54.jpg,1023,936,apple,0.08504398826979472,0.2831196581196581,0.678396871945259,0.9273504273504274
apple_55.jpg,350,232,apple,0.11714285714285715,0.28879310344827586,0.43142857142857144,0.7629310344827587
apple_55.jpg,350,232,apple,0.33714285714285713,0.1724137931034483,0.6257142857142857,0.5818965517241379
apple_55.jpg,350,232,apple,0.6371428571428571,0.22844827586206898,0.9342857142857143,0.7068965517241379
apple_56.jpg,1200,900,apple,0.29083333333333333,0.25222222222222224,0.7175,0.8711111111111111
apple_57.jpg,800,533,apple,0.1825,0.01125703564727955,0.8125,1.0
apple_58.jpg,720,810,apple,0.23194444444444445,0.4123456790123457,0.9041666666666667,1.0
apple_58.jpg,720,810,apple,0.001388888888888889,0.16296296296296298,0.5111111111111111,0.7469135802469136
apple_59.jpg,1600,1135,apple,0.18125,0.09779735682819383,0.586875,0.7180616740088106
apple_6.jpg,950,587,apple,0.1463157894736842,0.21294718909710392,0.46421052631578946,0.747870528109029
apple_6.jpg,950,587,apple,0.588421052631579,0.3594548551959114,0.8821052631578947,0.7904599659284497
apple_6.jpg,950,587,apple,0.26526315789473687,0.46337308347529815,0.5568421052631579,0.8756388415672913
apple_6.jpg,950,587,apple,0.7357894736842105,0.3151618398637138,0.988421052631579,0.7717206132879046
apple_60.jpg,645,645,apple,0.17674418604651163,0.448062015503876,0.4496124031007752,0.7116279069767442
apple_60.jpg,645,645,apple,0.4372093023255814,0.45891472868217054,0.6961240310077519,0.6945736434108527
apple_60.jpg,645,645,apple,0.08837209302325581,0.44031007751937984,0.3271317829457364,0.6573643410852713
apple_60.jpg,645,645,apple,0.7457364341085271,0.3705426356589147,0.9534883720930233,0.6
apple_61.jpg,500,500,apple,0.468,0.264,0.832,0.686
apple_62.jpg,490,340,apple,0.19795918367346937,0.18235294117647058,0.746938775510204,0.9588235294117647
apple_63.jpg,1280,720,apple,0.01484375,0.001388888888888889,0.56171875,0.9833333333333333
apple_64.jpg,640,640,apple,0.5375,0.11875,1.0,0.615625
apple_65.jpg,800,600,apple,0.0875,0.041666666666666664,0.3625,0.37666666666666665
apple_65.jpg,800,600,apple,0.04375,0.3616666666666667,0.31625,0.755
apple_65.jpg,800,600,apple,0.22875,0.295,0.4775,0.685
apple_65.jpg,800,600,apple,0.75625,0.49666666666666665,0.98375,0.855
apple_65.jpg,800,600,apple,0.6225,0.6166666666666667,0.84375,0.945
apple_65.jpg,800,600,apple,0.41625,0.3983333333333333,0.7175,0.7716666666666666
apple_65.jpg,800,600,apple,0.23875,0.5833333333333334,0.46625,0.905
apple_65.jpg,800,600,apple,0.55375,0.7083333333333334,0.81875,0.9966666666666667
apple_66.jpg,800,600,apple,0.0575,0.09833333333333333,0.49625,0.72
apple_66.jpg,800,600,apple,0.45375,0.13833333333333334,0.9625,0.8566666666666667
apple_67.jpg,634,476,apple,0.4589905362776025,0.11554621848739496,0.9274447949526814,0.7184873949579832
apple_68.jpg,1010,1010,apple,0.3930693069306931,0.21089108910891088,0.9514851485148514,0.7851485148514852
apple_68.jpg,1010,1010,apple,0.07722772277227723,0.17425742574257425,0.5841584158415841,0.6584158415841584
apple_69.jpg,500,500,apple,0.19,0.454,0.524,0.808
apple_69.jpg,500,500,apple,0.458,0.438,0.812,0.752
apple_69.jpg,500,500,apple,0.338,0.256,0.696,0.594
apple_7.jpg,1300,1332,apple,0.22076923076923077,0.17492492492492492,0.8776923076923077,0.8340840840840841
apple_70.jpg,196,250,apple,0.15816326530612246,0.328,0.8010204081632653,0.888
apple_71.jpg,654,368,apple,0.4877675840978593,0.13858695652173914,0.8899082568807339,0.9211956521739131
apple_71.jpg,654,368,apple,0.12079510703363915,0.04891304347826087,0.5168195718654435,0.7336956521739131
apple_72.jpg,250,250,apple,0.104,0.224,0.888,0.956
apple_73.jpg,220,220,apple,0.02727272727272727,0.08181818181818182,0.9363636363636364,0.9363636363636364
apple_74.jpg,500,500,apple,0.25,0.392,0.59,0.748
apple_74.jpg,500,500,apple,0.394,0.288,0.726,0.656
apple_75.jpg,290,290,apple,0.017241379310344827,0.10689655172413794,0.9896551724137931,0.9517241379310345
apple_76.jpg,450,353,apple,0.08,0.10764872521246459,0.6022222222222222,0.7988668555240793
apple_8.jpg,238,168,apple,0.2815126050420168,0.047619047619047616,0.9327731092436975,0.9226190476190477
apple_9.jpg,700,525,apple,0.26285714285714284,0.20952380952380953,0.8314285714285714,1.0
banana_1.jpg,722,406,banana,0.12326869806094183,0.11822660098522167,0.8490304709141274,1.0
banana_10.jpg,720,480,banana,0.12083333333333333,0.05625,0.9569444444444445,1.0
banana_10.jpg,720,480,banana,0.13055555555555556,0.00625,0.9236111111111112,0.625
banana_10.jpg,720,480,banana,0.1625,0.014583333333333334,0.8722222222222222,0.45
banana_10.jpg,720,480,banana,0.7222222222222222,0.30625,0.9986111111111111,1.0
banana_11.jpg,300,300,banana,0.23,0.14333333333333334,0.7266666666666667,0.86
banana_12.jpg,640,620,banana,0.1,0.1629032258064516,0.728125,0.3064516129032258
banana_12.jpg,640,620,banana,0.1109375,0.17580645161290323,0.7296875,0.42096774193548386
banana_12.jpg,640,620,banana,0.125,0.23387096774193547,0.7453125,0.5709677419354838
banana_12.jpg,640,620,banana,0.3171875,0.2661290322580645,0.865625,0.7032258064516129
banana_13.jpg,2850,2850,banana,0.021052631578947368,0.02982456140350877,0.9796491228070175,0.9010526315789473
banana_14.jpg,514,386,banana,0.04669260700389105,0.012953367875647668,0.6517509727626459,0.7150259067357513
banana_14.jpg,514,386,banana,0.19455252918287938,0.16839378238341968,0.7023346303501945,0.9145077720207254
banana_16.jpg,1000,595,banana,0.025,0.06722689075630252,0.917,0.8857142857142857
banana_17.jpg,640,620,banana,0.178125,0.1693548387096774,0.44375,0.6338709677419355
banana_17.jpg,640,620,banana,0.5125,0.2064516129032258,0.6875,0.7161290322580646
banana_17.jpg,640,620,banana,0.5625,0.14193548387096774,0.7984375,0.5564516129032258
banana_17.jpg,640,620,banana,0.3625,0.22741935483870968,0.5359375,0.7387096774193549
banana_2.jpg,1000,840,banana,0.301,0.06785714285714285,0.897,0.861904761904762
banana_20.jpg,625,350,banana,0.1248,0.16285714285714287,0.6304,1.0
banana_20.jpg,625,350,banana,0.2736,0.14,0.8688,0.64
banana_20.jpg,625,350,banana,0.2528,0.12857142857142856,0.8384,0.8685714285714285
banana_20.jpg,625,350,banana,0.304,0.1457142857142857,0.8528,0.7285714285714285
banana_21.jpg,780,439,banana,0.2230769230769231,0.14123006833712984,0.7782051282051282,0.8815489749430524
banana_21.jpg,780,439,banana,0.4128205128205128,0.17539863325740318,0.8923076923076924,1.0
banana_21.jpg,780,439,banana,0.14871794871794872,0.10933940774487472,0.7115384615384616,0.6674259681093394
banana_22.jpg,640,417,banana,0.4953125,0.37410071942446044,0.8453125,0.9280575539568345
banana_22.jpg,640,417,banana,0.075,0.4364508393285372,0.6578125,0.882494004796163
banana_22.jpg,640,417,banana,0.1265625,0.2565947242206235,0.7125,0.6115107913669064
banana_23.jpg,1200,630,banana,0.0008333333333333334,0.21428571428571427,0.9841666666666666,0.953968253968254
banana_24.jpg,640,327,banana,0.1609375,0.42201834862385323,0.7671875,0.9571865443425076
banana_25.jpg,331,505,banana,0.07854984894259819,0.6732673267326733,0.9607250755287009,0.902970297029703
banana_26.jpg,780,408,banana,0.16538461538461538,0.26715686274509803,0.8102564102564103,0.8700980392156863
banana_27.jpg,1600,1205,banana,0.403125,0.3784232365145228,1.0,0.9062240663900415
banana_27.jpg,1600,1205,banana,0.511875,0.5477178423236515,1.0,0.9692946058091286
banana_27.jpg,1600,1205,banana,0.063125,0.14190871369294605,0.800625,0.866390041493776
banana_28.jpg,1008,1008,banana,0.040674603174603176,0.25793650793650796,0.935515873015873,0.7321428571428571
banana_29.jpg,800,600,banana,0.12875,0.35,0.81875,0.8066666666666666
banana_3.jpg,768,511,banana,0.234375,0.3150684931506849,0.8424479166666666,0.8532289628180039
banana_3.jpg,768,511,banana,0.24739583333333334,0.19569471624266144,0.8111979166666666,0.6457925636007827
banana_30.jpg,444,354,banana,0.038288288288288286,0.4350282485875706,0.9819819819819819,0.9830508474576272
banana_30.jpg,444,354,banana,0.24324324324324326,0.2570621468926554,0.9684684684684685,0.6440677966101694
banana_30.jpg,444,354,banana,0.25675675675675674,0.1016949152542373,0.8761261261261262,0.4830508474576271
banana_31.jpg,694,383,banana,0.2896253602305475,0.12532637075718014,0.9034582132564841,0.9895561357702349
banana_32.jpg,196,160,banana,0.22959183673469388,0.00625,0.6632653061224489,0.59375
banana_32.jpg,196,160,banana,0.3163265306122449,0.1875,0.9948979591836735,0.6875
banana_32.jpg,196,160,banana,0.00510204081632653,0.16875,0.23979591836734693,0.61875
banana_32.jpg,196,160,banana,0.08673469387755102,0.04375,0.39285714285714285,0.56875
banana_33.jpg,718,512,banana,0.05988857938718663,0.25,0.9944289693593314,0.751953125
banana_34.jpg,300,318,banana,0.21,0.1509433962264151,0.91,0.9748427672955975
banana_35.jpg,312,210,banana,0.23717948717948717,0.3952380952380952,0.7788461538461539,0.9095238095238095
banana_36.jpg,620,387,banana,0.11935483870967742,0.14987080103359174,0.8016129032258065,1.0
banana_37.jpg,1024,576,banana,0.123046875,0.027777777777777776,0.412109375,0.5
banana_37.jpg,1024,576,banana,0.6005859375,0.0798611111111111,0.8623046875,0.6753472222222222
banana_37.jpg,1024,576,banana,0.4990234375,0.1111111111111111,0.78125,0.7083333333333334
banana_37.jpg,1024,576,banana,0.4990234375,0.25,0.7529296875,0.9340277777777778
banana_37.jpg,1024,576,banana,0.3779296875,0.22743055555555555,0.5439453125,0.9670138888888888
banana_37.jpg,1024,576,banana,0.1953125,0.22569444444444445,0.4794921875,0.8072916666666666
banana_37.jpg,1024,576,banana,0.16015625,0.078125,0.5244140625,0.5659722222222222
banana_38.jpg,600,500,banana,0.06333333333333334,0.348,0.9916666666666667,0.816
banana_39.jpg,460,460,banana,0.07173913043478261,0.46304347826086956,0.9978260869565218,0.9282608695652174
banana_4.jpg,1100,756,banana,0.15545454545454546,0.31216931216931215,0.7809090909090909,1.0
banana_4.jpg,1100,756,banana,0.0036363636363636364,0.31216931216931215,0.3936363636363636,1.0
banana_40.jpg,634,420,banana,0.11829652996845426,0.05,0.88801261829653,0.780952380952381
banana_41.jpg,1920,1080,banana,0.10052083333333334,0.19166666666666668,0.8854166666666666,0.9101851851851852
banana_42.jpg,1200,630,banana,0.10416666666666667,0.2111111111111111,0.6433333333333333,0.7888888888888889
banana_43.jpg,437,290,banana,0.43478260869565216,0.041379310344827586,0.965675057208238,0.6275862068965518
banana_43.jpg,437,290,banana,0.3890160183066362,0.1482758620689655,0.8123569794050344,0.7448275862068966
banana_43.jpg,437,290,banana,0.32036613272311215,0.19310344827586207,0.6636155606407322,0.8482758620689655
banana_43.jpg,437,290,banana,0.19679633867276888,0.25862068965517243,0.39359267734553777,1.0
banana_44.jpg,680,450,banana,0.1411764705882353,0.23777777777777778,0.8529411764705882,0.8822222222222222
banana_45.jpg,724,780,banana,0.35082872928176795,0.29615384615384616,0.8522099447513812,0.9230769230769231
banana_46.jpg,438,219,banana,0.03881278538812785,0.2602739726027397,0.9611872146118722,0.9178082191780822
banana_47.jpg,350,263,banana,0.008571428571428572,0.23193916349809887,0.9771428571428571,1.0
banana_48.jpg,1280,720,banana,0.02265625,0.001388888888888889,0.6515625,0.2972222222222222
banana_49.jpg,660,330,banana,0.14393939393939395,0.19090909090909092,0.9045454545454545,0.806060606060606
banana_5.jpg,1200,1800,banana,0.305,0.3194444444444444,0.9775,0.8411111111111111
banana_5.jpg,1200,1800,banana,0.03833333333333333,0.2911111111111111,0.8425,0.6677777777777778
banana_5.jpg,1200,1800,banana,0.0008333333333333334,0.22166666666666668,0.7491666666666666,0.4938888888888889
banana_5.jpg,1200,1800,banana,0.13666666666666666,0.11777777777777777,0.7875,0.43944444444444447
banana_50.jpg,620,413,banana,0.6016129032258064,0.25181598062953997,0.8290322580645161,0.8353510895883777
banana_50.jpg,620,413,banana,0.4806451612903226,0.22518159806295399,0.6161290322580645,0.8571428571428571
banana_50.jpg,620,413,banana,0.3532258064516129,0.26634382566585957,0.47096774193548385,0.8450363196125908
banana_50.jpg,620,413,banana,0.19516129032258064,0.28329297820823246,0.34838709677419355,0.8571428571428571
banana_51.jpg,800,416,banana,0.12375,0.19951923076923078,0.5725,1.0
banana_51.jpg,800,416,banana,0.2325,0.09375,0.78,0.9182692307692307
banana_51.jpg,800,416,banana,0.25625,0.019230769230769232,0.8375,0.5432692307692307
banana_52.jpg,501,180,banana,0.23353293413173654,0.45555555555555555,0.6027944111776448,0.9666666666666667
banana_52.jpg,501,180,banana,0.6087824351297405,0.45,0.9760479041916168,0.9722222222222222
banana_53.jpg,409,440,banana,0.009779951100244499,0.20909090909090908,1.0,0.9863636363636363
banana_54.jpg,1024,768,banana,0.0751953125,0.2994791666666667,0.8212890625,0.7447916666666666
banana_54.jpg,1024,768,banana,0.3544921875,0.2747395833333333,0.9892578125,0.9817708333333334
banana_54.jpg,1024,768,banana,0.0361328125,0.24348958333333334,0.7744140625,0.6315104166666666
banana_55.jpg,1360,2104,banana,0.09558823529411764,0.38022813688212925,0.5617647058823529,0.8555133079847909
banana_55.jpg,1360,2104,banana,0.40147058823529413,0.29515209125475284,0.7875,0.7980038022813688
